usage: sequoia [-h] [-c CONFIG] [-v]
               {buy,sell,backtest,trend,doji,refresh,status} ...

Sequoia 智能选股系统

positional arguments:
  {buy,sell,backtest,trend,doji,refresh,status}
                        子命令
    buy                 全市场选股预测
    sell                持仓卖出信号分析
    backtest            策略历史回测（开发中）
    trend               缩量主升浪选股
    doji                底部十字星低估筹码流程
    refresh             仅刷新数据（不运行分析）
    status              查看本地缓存状态

options:
  -h, --help            show this help message and exit
2026-03-11 17:12:30 [INFO] 日K(东财) 600716 OK, 17 条
2026-03-11 17:12:30 [INFO] 日K(东财) 688202 OK, 17 条
2026-03-11 17:12:30 [INFO] 日K(东财) 000050 OK, 17 条
2026-03-11 17:12:31 [INFO] 日K(东财) 002146 OK, 17 条
2026-03-11 17:12:31 [INFO] 日K(东财) 603565 OK, 17 条
2026-03-11 17:12:31 [INFO] 日K(东财) 601515 OK, 17 条
2026-03-11 17:12:31 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.601068&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:31 [INFO] 日K(东财) 600552 OK, 17 条
2026-03-11 17:12:31 [INFO] 日K(东财) 601068 OK, 17 条
2026-03-11 17:12:31 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.688075&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:31 [INFO] 日K(东财) 300147 OK, 17 条
2026-03-11 17:12:31 [INFO] 日K(东财) 688075 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 002289 OK, 17 条
2026-03-11 17:12:32 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.600060&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:32 [INFO] 日K(东财) 600060 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 002235 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 603939 OK, 17 条
2026-03-11 17:12:32 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.002043&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:32 [INFO] 日K(东财) 002043 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 000403 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 605166 OK, 17 条
2026-03-11 17:12:32 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.300039&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:32 [INFO] 日K(东财) 000560 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 600048 OK, 17 条
2026-03-11 17:12:32 [INFO] 日K(东财) 300039 OK, 17 条
2026-03-11 17:12:33 [INFO] 日K(东财) 301300 OK, 17 条
2026-03-11 17:12:33 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.300951&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:33 [INFO] 日K(东财) 300951 OK, 17 条
2026-03-11 17:12:33 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.002746&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:33 [INFO] 日K(东财) 002746 OK, 17 条
2026-03-11 17:12:33 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.002486&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:33 [INFO] 日K(东财) 301048 OK, 17 条
2026-03-11 17:12:33 [INFO] 日K(东财) 002486 OK, 17 条
2026-03-11 17:12:33 [INFO] 日K(东财) 002461 OK, 17 条
2026-03-11 17:12:33 [INFO] 日K(东财) 300690 OK, 17 条
2026-03-11 17:12:34 [INFO] 日K(东财) 000589 OK, 17 条
2026-03-11 17:12:34 [INFO] 日K(东财) 002769 OK, 17 条
2026-03-11 17:12:34 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.301631&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:34 [INFO] 日K(东财) 603916 OK, 17 条
2026-03-11 17:12:34 [INFO] 日K(东财) 301631 OK, 17 条
2026-03-11 17:12:34 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.300047&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:34 [INFO] 日K(东财) 688516 OK, 17 条
2026-03-11 17:12:34 [INFO] 日K(东财) 000881 OK, 17 条
2026-03-11 17:12:34 [INFO] 日K(东财) 300047 OK, 17 条
2026-03-11 17:12:35 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.920029&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:35 [INFO] 日K(东财) 000628 OK, 17 条
2026-03-11 17:12:35 [INFO] 日K(东财) 000301 OK, 17 条
2026-03-11 17:12:35 [INFO] 日K(东财) 920029 OK, 17 条
2026-03-11 17:12:35 [INFO] 日K(东财) 003032 OK, 17 条
2026-03-11 17:12:35 [INFO] 日K(东财) 600167 OK, 17 条
2026-03-11 17:12:35 [INFO] 日K(东财) 600022 OK, 17 条
2026-03-11 17:12:36 [INFO] 日K(东财) 002783 OK, 17 条
2026-03-11 17:12:36 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.601816&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:36 [INFO] 日K(东财) 601816 OK, 17 条
2026-03-11 17:12:36 [INFO] 日K(东财) 603115 OK, 17 条
2026-03-11 17:12:36 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.600732&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:36 [INFO] 日K(东财) 600732 OK, 17 条
2026-03-11 17:12:36 [INFO] 日K(东财) 601718 OK, 17 条
2026-03-11 17:12:37 [INFO] 日K(东财) 300041 OK, 17 条
2026-03-11 17:12:37 [INFO] 日K(东财) 002157 OK, 17 条
2026-03-11 17:12:37 [INFO] 日K(东财) 603338 OK, 17 条
2026-03-11 17:12:37 [INFO] 日K(东财) 920112 OK, 17 条
2026-03-11 17:12:38 [INFO] 日K(东财) 688169 OK, 17 条
2026-03-11 17:12:38 [INFO] 日K(东财) 002645 OK, 17 条
2026-03-11 17:12:38 [INFO] 日K(东财) 301487 OK, 17 条
2026-03-11 17:12:38 [INFO] 日K(东财) 300566 OK, 17 条
2026-03-11 17:12:39 [INFO] 日K(东财) 600015 OK, 17 条
2026-03-11 17:12:39 [INFO] 日K(东财) 002170 OK, 17 条
2026-03-11 17:12:39 [INFO] 日K(东财) 688612 OK, 17 条
2026-03-11 17:12:39 [INFO] 日K(东财) 600085 OK, 17 条
2026-03-11 17:12:39 [INFO] 日K(东财) 000761 OK, 17 条
2026-03-11 17:12:40 [INFO] 日K(东财) 920689 OK, 17 条
2026-03-11 17:12:40 [INFO] 日K(东财) 300486 OK, 17 条
2026-03-11 17:12:41 [INFO] 日K(东财) 300860 OK, 17 条
2026-03-11 17:12:41 [INFO] 日K(东财) 600019 OK, 17 条
2026-03-11 17:12:41 [INFO] 日K(东财) 603098 OK, 17 条
2026-03-11 17:12:42 [INFO] 日K(东财) 603538 OK, 17 条
2026-03-11 17:12:42 [INFO] 日K(东财) 603290 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 300724 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 601886 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 600422 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 300087 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 600211 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 603226 OK, 17 条
2026-03-11 17:12:43 [INFO] 日K(东财) 002482 OK, 17 条
2026-03-11 17:12:44 [INFO] 日K(东财) 301190 OK, 17 条
2026-03-11 17:12:44 [INFO] 日K(东财) 002020 OK, 17 条
2026-03-11 17:12:44 [INFO] 日K(东财) 601988 OK, 17 条
2026-03-11 17:12:44 [INFO] 日K(东财) 000668 OK, 17 条
2026-03-11 17:12:44 [INFO] 日K(东财) 601128 OK, 17 条
2026-03-11 17:12:44 [INFO] 日K(东财) 000030 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 600867 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 600900 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 301039 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 688401 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 600702 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 603609 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 920792 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 688147 OK, 17 条
2026-03-11 17:12:45 [INFO] 日K(东财) 688559 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 601009 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 603890 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 600218 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 600805 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 000987 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 920033 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 600300 OK, 17 条
2026-03-11 17:12:46 [INFO] 日K(东财) 688456 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 600101 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 603280 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 002708 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 000977 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 002192 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 002748 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 002603 OK, 17 条
2026-03-11 17:12:47 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.603511&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:47 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.000972&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:47 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.603656&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:47 [INFO] 日K(东财) 920961 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 002939 OK, 17 条
2026-03-11 17:12:47 [INFO] 日K(东财) 603511 OK, 17 条
2026-03-11 17:12:48 [INFO] 日K(东财) 000972 OK, 17 条
2026-03-11 17:12:48 [INFO] 日K(东财) 603656 OK, 17 条
2026-03-11 17:12:48 [INFO] 日K(东财) 603235 OK, 17 条
2026-03-11 17:12:48 [INFO] 日K(东财) 002936 OK, 17 条
2026-03-11 17:12:48 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.600908&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:48 [INFO] 日K(东财) 601577 OK, 17 条
2026-03-11 17:12:48 [INFO] 日K(东财) 600908 OK, 17 条
2026-03-11 17:12:48 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.600421&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:48 [INFO] 日K(东财) 600505 OK, 17 条
2026-03-11 17:12:49 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=0.300996&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:49 [INFO] 日K(东财) 600421 OK, 17 条
2026-03-11 17:12:49 [INFO] 日K(东财) 300939 OK, 17 条
2026-03-11 17:12:49 [INFO] 日K(东财) 300996 OK, 17 条
2026-03-11 17:12:49 [INFO] 日K(东财) 002207 OK, 17 条
2026-03-11 17:12:49 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.688211&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:49 [INFO] 日K(东财) 002975 OK, 17 条
2026-03-11 17:12:49 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.603091&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:49 [INFO] 日K(东财) 688211 OK, 17 条
2026-03-11 17:12:49 [INFO] 日K(东财) 600587 OK, 17 条
2026-03-11 17:12:49 [INFO] 日K(东财) 603091 OK, 17 条
2026-03-11 17:12:49 [INFO] 日K(东财) 300059 OK, 17 条
2026-03-11 17:12:50 [INFO] 日K(东财) 002951 OK, 17 条
2026-03-11 17:12:50 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.601598&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:50 [INFO] 日K(东财) 002666 OK, 17 条
2026-03-11 17:12:50 [WARNING] ProxyPool: 代理均失败，回退直连 https://push2his.eastmoney.com/api/qt/stock/kline/get (最后错误: HTTPSConnectionPool(host='push2his.eastmoney.com', port=443): Max retries exceeded with url: /api/qt/stock/kline/get?fields1=f1%2Cf2%2Cf3%2Cf4%2Cf5%2Cf6&fields2=f51%2Cf52%2Cf53%2Cf54%2Cf55%2Cf56%2Cf57%2Cf58%2Cf59%2Cf60%2Cf61%2Cf116&ut=7eea3edcaed734bea9cbfc24409ed989&klt=101&fqt=1&secid=1.603207&beg=20260208&end=20500101 (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 441 Request Rate Over Limit'))))
2026-03-11 17:12:50 [INFO] 日K(东财) 601598 OK, 17 条
2026-03-11 17:12:50 [INFO] 日K(东财) 603207 OK, 17 条
2026-03-11 17:12:50 [INFO] 日K(东财) 000863 OK, 17 条
2026-03-11 17:12:51 [INFO] 日K(东财) 600037 OK, 17 条
2026-03-11 17:12:52 [INFO] 日K(东财) 600035 OK, 17 条
2026-03-11 17:12:52 [INFO] 日K(东财) 600368 OK, 17 条
2026-03-11 17:12:52 [INFO] 日K(东财) 603871 OK, 17 条
2026-03-11 17:12:52 [INFO] 日K(东财) 002132 OK, 17 条
2026-03-11 17:12:52 [INFO] 日K(东财) 300160 OK, 17 条
2026-03-11 17:12:53 [INFO] 日K(东财) 600007 OK, 17 条
2026-03-11 17:12:53 [INFO] 日K(东财) 920160 OK, 17 条
2026-03-11 17:12:53 [INFO] 日K(东财) 300376 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 002035 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 002303 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 002966 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 301070 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 920089 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 002823 OK, 17 条
2026-03-11 17:12:54 [INFO] 日K(东财) 000156 OK, 17 条
2026-03-11 17:12:55 [INFO] 日K(东财) 002252 OK, 17 条
2026-03-11 17:12:55 [INFO] 日K(东财) 688168 OK, 17 条
2026-03-11 17:12:55 [INFO] 日K(东财) 600889 OK, 17 条
2026-03-11 17:12:55 [INFO] 日K(东财) 002171 OK, 17 条
2026-03-11 17:12:55 [INFO] 日K(东财) 002840 OK, 17 条
2026-03-11 17:12:56 [INFO] 日K(东财) 688268 OK, 17 条
2026-03-11 17:12:56 [INFO] 日K(东财) 300816 OK, 17 条
2026-03-11 17:12:56 [INFO] 日K(东财) 605068 OK, 17 条
2026-03-11 17:12:56 [INFO] 日K(东财) 002375 OK, 17 条
2026-03-11 17:12:56 [INFO] 日K(东财) 688596 OK, 17 条
2026-03-11 17:12:56 [INFO] 日K(东财) 002017 OK, 17 条
2026-03-11 17:12:57 [WARNING] 日K(东财)失败 601825: Response ended prematurely
2026-03-11 17:12:57 [INFO] 日K(东财) 002079 OK, 17 条
2026-03-11 17:12:57 [INFO] 日K(东财) 600615 OK, 17 条
2026-03-11 17:12:58 [INFO] 日K(东财) 603587 OK, 17 条
